context_type,context_type_encoded,role,cohort,standardized_dimension,standardized_label,count,bins,filename
Context-Aware Unrelated,3,housekeeper,people,activities,holding cleaning cart,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activities,holding object,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activities,inspecting object,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activities,jogging,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activities,mopping,2,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activities,running,9,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activities,running toward camera,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,airborne,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,arm swing,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,arms bent,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,arms extended,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,bent knees,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,both feet airborne,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,brisk running,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,forward leaning,9,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,left foot trailing,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,mid stride,6,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,right knee raised,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,running,4,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,activity_pose,upright,6,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,age_range,middle aged,4,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,age_range,older adult,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,age_range,young adult,15,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_color,black,15,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_color,blue,14,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_color,brown,7,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_color,gray,10,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_color,green,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_color,pink,2,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_color,tan,3,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_color,white,30,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,apron,14,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,athletic pants,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,blouse,3,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,dress,4,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,full length apron,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,gloves pair,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,lower,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,nurse dress,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,polo dress,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,running shoes,2,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,shirt,13,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,shoes,11,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,shorts,2,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,single glove,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,skirt,2,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,sneakers,2,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,socks,2,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,top,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,work gloves,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_garment,wrist accessory,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,cotton,11,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,cotton blend,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,fabric,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,leather,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,matte fabric,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,nitrile,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,rubber,2,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,smooth fabric,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,soft fabric,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,sturdy fabric,2,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,synthetic,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,synthetic fabric,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,clothing_material,woven,1,13,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,eyewear_present,no,21,1,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,facial_hair_present,no,21,1,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,gaze_direction,down,7,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,gaze_direction,left,1,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,gaze_direction,right,3,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,gaze_direction,up,1,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,gender_presentation,female,20,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,gender_presentation,male,1,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_color,black,6,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_color,brown,27,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_color,gray,1,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_color,pink,2,4,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_present,yes,21,1,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_style,bun,6,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_style,long,13,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_style,ponytail,17,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_style,shorts,3,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_style,straight,4,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_style,updo,5,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,hair_style,wavy,6,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,head_covering_color,white,4,1,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,head_covering_present,no,17,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,head_covering_present,yes,4,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,head_covering_type,cap,2,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,head_covering_type,nurse cap,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,head_covering_type,nursing cap,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,occlusions,partial occlusion,21,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,occlusions,significant occlusion,1,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,orientation,back facing,1,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,orientation,front,4,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,orientation,three quarter,7,3,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,pose,engaged sweeping posture,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,pose,forward leaning,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,pose,relaxed,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,pose,relaxed standing,2,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,pose,slightly bent forward,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,pose,slightly forward leaning,5,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,pose,standing,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,pose,upright,6,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,role_hint,appears cleaner,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,role_hint,appears healthcare or service worker,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,role_hint,appears healthcare worker nursing cap blue dress,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,role_hint,appears nurse,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,role_hint,cleaning staff,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,role_hint,groundskeeper gardener,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,role_hint,groundskeeping worker,1,7,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,skin_tone,light,5,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,people,skin_tone,medium,16,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,safety,hazards,no,10,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,safety,hazards,no flagged,6,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,safety,nsfw,no,10,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,safety,nsfw,not,10,2,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,texts,legibility,illegible,1,1,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,texts,plane,midground text,1,1,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,texts,side,center text,1,1,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,aesthetic quality tokens mapping partially unspecified,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,background center building facade details partially occluded,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,background center pale masonry facade partially occluded by canopy,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,background right bright sky slightly overexposed,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,distant bench details approximated,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,distant lounge chair upholstery condition partially occluded,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,exact plant species within planted bed behind railing not identifiable,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,facial features gaze not visible due to back facing orientation cap occlusion,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,long straight metal hand tool type not identifiable,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,low light gray horizontal structure background center right unclear,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,lower leg footwear details partly occluded by apron,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,lower legs person 1 partially occluded shadow railing,4,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,precise model function of portable cleaning canister not identifiable,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,small distant objects background right partly occluded not identifiable,29,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,small label on portable cleaning cart illegible,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,small objects plant species in low stone planters uncertain,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,small white handheld object hands not identifiable,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,texture detail of cleaning tool head partly occluded,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,time day ambiguous duplicate variant,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,note,time of day ambiguous morning late afternoon,1,20,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,token,camera focal length angle ambiguous eye level slightly low telephoto normal uncertain,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,token,distant left frame pathway landscape features strongly blurred indiscernible,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,token,embroidered chest patch text emblem details illegible due to scale blur,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,token,foreground center dirt track composition uncertain compacted soil or shallow rutting,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,token,handbag contents hardware details not visible,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,token,lamppost count described as least two exact count uncertain,1,8,Context-aware_Unrelated_CA-U_housekeeper
Context-Aware Unrelated,3,housekeeper,uncertainty,token,midground center low round concrete stone pedestal feature exact function table birdbath planter not resolvable,1,8,Context-aware_Unrelated_CA-U_housekeeper
