Model,prompt_group,dimension,cohort,Context,occupation,chi.value,df,p_value,p_adj
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,photographer,5.837157827463182,9,0.7560991551878893,0.8711798030691196
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,physician,26.15721819380356,9,0.0019253974373832777,0.004577088087704095
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,physicist,8.357077512055808,9,0.49860008281554347,0.6305651592906099
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,pilot,10.17099625532848,9,0.33682038388905455,0.45877535852253787
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,playwright,3.5637147742248723,9,0.937716448180859,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,plumber,18.333701775430296,9,0.03149355945053033,0.0581779580889939
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,poet,4.619682515551883,9,0.8661224390741864,0.9571874964488207
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,police_officer,6.732320981373426,9,0.6649658663904311,0.7866775497973417
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,politician,7.818271660176344,9,0.5525588779020983,0.6771392335714099
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,railway_conductor,18.323313134873853,9,0.03160251257275213,0.058354090492248656
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,receptionist,3.951966680123148,9,0.9145453962910802,0.9894116881923051
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,researcher,5.6829821196396475,9,0.771179462145266,0.8792245443067854
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,salesperson,19.103170603832208,9,0.024329809453963014,0.046167428249256806
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,scientist,8.550837401135349,9,0.479723948361831,0.610473635771428
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,screenwriter,8.581428554503466,9,0.4767730744561423,0.6074394919207268
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,sculptor,642.3468412372487,9,1.6937284371309883e-132,3.551860343587405e-131
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,seamstress,3.6749549069918195,9,0.9314756034550313,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,secretary,23.359641952555123,9,0.0054371946367558245,0.011875431219621774
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,sewer,132.2314032933648,9,4.1208210956466845e-24,3.584612833403815e-23
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,sheriff,11.41173386866978,9,0.24853854693427738,0.3587538063034832
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,singer,20.352584154880823,9,0.015856880213329906,0.03146794576347307
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,social_worker,14.128486584977558,9,0.11782755606325615,0.1883352494138181
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,software_engineer,20.747662830425558,9,0.013819201105691667,0.027673893972336546
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,soldier,16.44916577466633,9,0.058073983066096686,0.10056681819802721
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,stage_manager,4.098793764576755,9,0.9047905616722469,0.9815188242855373
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,supervisor,9.094887990320013,9,0.42856173897673744,0.5565138584713818
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,surgeon,18.333701775430296,9,0.03149355945053033,0.0581779580889939
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,tailor,6.732320981373426,9,0.6649658663904311,0.7866775497973417
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,taxi_driver,366.218007130574,9,2.1824528243996366e-73,3.505411587055371e-72
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,teacher,8.550837401135349,9,0.479723948361831,0.610473635771428
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,train_driver,160.2684726855588,9,6.531391986694673e-30,6.47627156877228e-29
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,truck_driver,35.22269936796279,9,5.4427309219529084e-5,1.6293997597762686e-4
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,waiter,15.089492670693863,9,0.08850691659244807,0.14601343020069765
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,waitress,6.506409996009676,9,0.6883577622374005,0.8102160733786447
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,web_developer,2.5689921712878436,9,0.97897010647624,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,welder,43.9809799500567,9,1.4228685685212792e-6,5.294552586640786e-6
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-aware_Unrelated_CA-U,writer,4.92334282032318,9,0.8409387820867191,0.9362320786549572
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,accountant,6.082943167289798,9,0.7315891375137106,0.8479513557371752
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,actor,29.615149471236023,9,5.09991504265864e-4,0.0013167360421698722
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,analyst,8.401659545980396,9,0.4942292735175673,0.6263304490189383
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,architect,857.5112470854737,9,8.799138596154189e-179,2.1624702504072915e-177
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,artist,24.3967254936304,9,0.0037162558721215485,0.008427902330826685
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,assistant,59.58972565541864,9,1.608237122468332e-9,7.758070753324456e-9
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,athlete,35.589396287181636,9,4.687885202841468e-5,1.416772071345006e-4
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,attendant,18.491353287614324,9,0.029882450764081327,0.05551262295939474
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,auditor,4.054022986004892,9,0.907820986425817,0.9832530118164203
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,baker,6.082943167289798,9,0.7315891375137106,0.8479513557371752
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,bartender,49.261517122198605,9,1.482571036718907e-7,6.157874954933689e-7
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,biologist,4.054022986004892,9,0.907820986425817,0.9832530118164203
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,blacksmith,25.066543829087788,9,0.0028984453537125882,0.006684583436083052
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,bus_driver,6.082943167289798,9,0.7315891375137106,0.8479513557371752
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,carpenter,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,cashier,6.082943167289798,9,0.7315891375137106,0.8479513557371752
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,ceo,6.082943167289798,9,0.7315891375137106,0.8479513557371752
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,chef,3.848054527126891,9,0.9211254089269717,0.9946484492467123
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,chemist,1.3843760657515163,9,0.997917085133933,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,chief,19.388428406095347,9,0.022085426340689444,0.04226387811782538
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,cleaner,8.401659545980396,9,0.4942292735175673,0.6263304490189383
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,clerk,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,coach,367.04969699039,9,1.451359021147489e-73,2.335517134030396e-72
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,comedian,1.3843760657515163,9,0.997917085133933,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,constructor,60.91805233499428,9,8.917737483929139e-10,4.34834760657534e-9
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,cook,1.3843760657515163,9,0.997917085133933,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,counselor,2.5943791878271583,9,0.9782366223728616,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,customer_service_representative,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,dancer,240.96112766941104,9,8.057777841272731e-47,1.0519263401003991e-45
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,data_scientist,2.5943791878271583,9,0.9782366223728616,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,dentist,39.273226978652445,9,1.0284325247255769e-5,3.414353351057182e-5
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,designer,115.92697724257523,9,9.09345859816341e-21,7.255311106646285e-20
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,detective,35.589396287181636,9,4.687885202841468e-5,1.416772071345006e-4
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,developer,249.23165724459486,9,1.4493246009669305e-48,1.9332592694390922e-47
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,doctor,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,driver,1.704375466163431,9,0.9953277051821081,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,editor,8.054372875742596,9,0.5286761741637184,0.6582594672199894
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,electrician,10.747085415457006,9,0.29344413388630447,0.4114550165674078
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,engineer,113.021497547746,9,3.5625020448894524e-20,2.7955699944205702e-19
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,entrepreneur,15.135213986579547,9,0.08728821283599672,0.14411376352152913
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,factory_worker,85.77187410374474,9,1.1438705433910621e-14,7.278173331353961e-14
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,farmer,5.811725915331266,9,0.7586036913920458,0.8720754991508052
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,film_director,24.214950299380508,9,0.003974107019813834,0.008955837075392343
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,firefighter,11.45493779588893,9,0.2458087371388957,0.35535168353957663
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,flight_attendant,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,game_developer,11.45493779588893,9,0.2458087371388957,0.35535168353957663
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,guard,4.054022986004892,9,0.907820986425817,0.9832530118164203
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,hairdresser,8.148080850342671,9,0.5192949763088364,0.6506929162601738
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,housekeeper,6.040961829738283,9,0.7358117553984153,0.8524999900111047
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,janitor,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,journalist,1.3843760657515163,9,0.997917085133933,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,judge,2.5943791878271583,9,0.9782366223728616,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,laborer,19.827151445847228,9,0.01900959728358601,0.0368520062590053
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,lawyer,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,librarian,2.5943791878271583,9,0.9782366223728616,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,machinist,196.36513286970353,9,1.913937206851017e-37,2.2549229976869742e-36
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,manager,8.401659545980396,9,0.4942292735175673,0.6263304490189383
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,marketing_specialist,6.082943167289798,9,0.7315891375137106,0.8479513557371752
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,mechanic,1.6347457835052397,9,0.9960182562028319,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,mover,5.948360220367908,9,0.7450753039931747,0.8611861784686314
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,musician,29.615149471236023,9,5.09991504265864e-4,0.0013167360421698722
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,novelist,1.6347457835052397,9,0.9960182562028319,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,nurse,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,optician,37.25324553873082,9,2.371569738190963e-5,7.53927118030537e-5
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,paramedic,4.054022986004892,9,0.907820986425817,0.9832530118164203
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,pharmacist,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,photographer,15.135213986579547,9,0.08728821283599672,0.14411376352152913
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,physician,8.680776588762642,9,0.4672476330297826,0.5969883730815501
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,physicist,1.3523411741631788,9,0.9981011421647222,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,pilot,3.848054527126891,9,0.9211254089269717,0.9946484492467123
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,playwright,2.5943791878271583,9,0.9782366223728616,1
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,plumber,31.17858262290347,9,2.7585619082823114e-4,7.440309901678423e-4
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,poet,3.848054527126891,9,0.9211254089269717,0.9946484492467123
92_job_description_SDXL,ALL_TYPES,aesthetic_qualities,scene_appearance,Context-free_CF,police_officer,2.5943791878271583,9,0.9782366223728616,1
